PK_UID,Trip_ID,Trip_Start_Timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles,Percent_Time_Chicago,Percent_Distance_Chicago,Pickup_Census_Tract,Dropoff_Census_Tract,Pickup_Community_Area,Dropoff_Community_Area,Fare,Tip,Additional_Charges,Trip_Total,Shared_Trip_Authorized,Shared_Trip_Match,Trips_Pooled,Pickup_Centroid_Latitude,Pickup_Centroid_Longitude,Pickup_Centroid_Location,Dropoff_Centroid_Latitude,Dropoff_Centroid_Longitude,Dropoff_Centroid_Location
5858852,a3f92f1b36ee6d2a7b9fc8b06041f5d69d4ec068,06/07/2024 08:15:00 PM,06/07/2024 08:30:00 PM,632,1.200000,1,1,17031081201,17031320100,8,32,7.500000,0,4.020000,11.520000,false,false,1,41.899156,-87.626211,POINT (-87.6262105324 41.8991556134),41.884987,-87.620993,POINT (-87.6209929134 41.8849871918)
3497679,af276302c239f856803a266bb214a30ad168c962,06/16/2024 11:00:00 PM,06/16/2024 11:15:00 PM,853,6.400000,1,1,17031062100,17031010300,6,1,15.000000,0,6.010000,21.010000,false,false,1,41.942692,-87.651771,POINT (-87.6517705068 41.9426918444),42.015934,-87.666536,POINT (-87.6665362779 42.0159343756)
4924867,f2511480411fcc9accf236c9ee98e9f4e721543c,06/11/2024 11:15:00 AM,06/11/2024 11:30:00 AM,1158,3.300000,1,1,17031242100,17031081202,24,8,12.500000,3,4.580000,20.080000,false,false,1,41.899670,-87.669838,POINT (-87.6698377982 41.8996701799),41.902788,-87.626146,POINT (-87.6261455896 41.9027880476)
2676013,5661ac06edecf0bf24e4a3d9064547d868e2233b,06/20/2024 06:30:00 PM,06/20/2024 07:00:00 PM,1379,8.100000,1,1,,,32,59,22.500000,0,7.020000,29.520000,false,false,1,41.878866,-87.625192,POINT (-87.6251921424 41.8788655841),41.829922,-87.672503,POINT (-87.6725026464 41.8299223039)
1614305,81ff9ff66638b22c0845bac291759741d603c35a,06/24/2024 03:00:00 PM,06/24/2024 03:00:00 PM,601,1.700000,1,1,17031081202,17031081500,8,8,12.500000,1,4.150000,17.650000,false,false,1,41.902788,-87.626146,POINT (-87.6261455896 41.9027880476),41.892508,-87.626215,POINT (-87.6262149064 41.8925077809)
2717859,913ece84da97d4e16327987909136df3bb331f05,06/20/2024 03:30:00 PM,06/20/2024 04:30:00 PM,3588,14.800000,1,1,,,,6,27.500000,0,4.790000,32.290000,false,false,1,,,,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014)
4649725,86aa395ba598060470c89ea7570b7085d5377dfc,06/12/2024 04:30:00 PM,06/12/2024 04:45:00 PM,331,1.500000,1,1,,,71,73,10.000000,0,1.230000,11.230000,false,false,1,41.744205,-87.656306,POINT (-87.6563059862 41.7442051463),41.717493,-87.648895,POINT (-87.6488950721 41.7174930361)
5279539,762167419e3c6a953a78d47200d44c2da6e0199b,06/09/2024 06:00:00 PM,06/09/2024 07:00:00 PM,3292,17.200000,1,1,17031031400,17031980000,3,76,40.000000,0,15.730000,55.730000,false,false,1,41.962179,-87.645379,POINT (-87.6453787624 41.962178629),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
2612738,e816543c7d54457f93fc7d630a7dfb3d24a3217f,06/20/2024 10:45:00 PM,06/20/2024 11:00:00 PM,773,3.500000,1,1,17031841100,17031833000,34,28,10.000000,0,3.170000,13.170000,false,false,1,41.851018,-87.635092,POINT (-87.6350918563 41.8510178239),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
1044243,fa43b01faef615cef2b91e1f6a182309c6855ba1,06/27/2024 05:30:00 AM,06/27/2024 05:45:00 AM,1286,6.300000,1,1,17031250400,17031842300,25,24,10.000000,0,4.540000,14.540000,false,false,1,41.912925,-87.775368,POINT (-87.7753675003 41.9129253704),41.898306,-87.653614,POINT (-87.6536139825 41.8983058696)
555469,b3bed378354e6808f5949b81ac1cecde143f0ed6,06/28/2024 10:45:00 PM,06/28/2024 10:45:00 PM,474,2.500000,1,1,,,25,25,7.500000,0,4.310000,11.810000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.890609,-87.756047,POINT (-87.7560467111 41.8906088526)
6463815,b8cf2b0adbe27909a400ed93448b8da5217eeda1,06/05/2024 12:45:00 PM,06/05/2024 01:15:00 PM,1359,7.700000,1,1,17031820901,17031681400,,68,12.500000,0,3.560000,16.060000,false,false,1,,,,41.761613,-87.649209,POINT (-87.6492088283 41.7616128655)
6325697,d90b606fe040a40596044e44cecd3ba4b4ba839f,06/05/2024 11:45:00 PM,06/06/2024 12:00:00 AM,1001,3.900000,1,1,17031833000,17031070101,28,7,22.500000,0,2.450000,24.950000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.929263,-87.635891,POINT (-87.6358909539 41.9292629902)
1199678,bba5fa7d353bd9293350e69fef66a35123186206,06/26/2024 12:30:00 PM,06/26/2024 12:45:00 PM,1147,3.500000,1,1,17031070400,17031081201,7,8,15.000000,5,4.860000,24.860000,false,false,1,41.928967,-87.656157,POINT (-87.6561568309 41.9289672664),41.899156,-87.626211,POINT (-87.6262105324 41.8991556134)
3369044,72e9307cd3ada256fb724527d25ef38b12ccf093,06/17/2024 04:00:00 PM,06/17/2024 04:30:00 PM,1558,4.500000,1,1,,,43,41,15.000000,0,1.230000,16.230000,false,false,1,41.761578,-87.572782,POINT (-87.5727819867 41.7615779081),41.794090,-87.592311,POINT (-87.592310855 41.794090253)
5683757,1a7c4d74ca86c01418cfd24f9cb40d3a63d3c318,06/08/2024 12:30:00 PM,06/08/2024 12:45:00 PM,675,2.100000,1,1,17031062100,17031050200,6,5,17.500000,4,3.000000,24.500000,false,false,1,41.942692,-87.651771,POINT (-87.6517705068 41.9426918444),41.957736,-87.683718,POINT (-87.683718102 41.957735565)
2816748,0f5bcd1a084bfded38c4a5855dad5a870c57ab8d,06/20/2024 07:15:00 AM,06/20/2024 07:45:00 AM,1597,8.800000,1,1,,,23,56,25.000000,0,10.150000,35.150000,false,false,1,41.900070,-87.720918,POINT (-87.7209182385 41.9000696026),41.792592,-87.769615,POINT (-87.7696154528 41.7925923603)
5904357,818f6c03f334506a6132992df992cc0d69f0896c,06/07/2024 06:00:00 PM,06/07/2024 06:15:00 PM,590,3.600000,1,1,17031071500,17031061902,7,6,12.500000,0,3.390000,15.890000,false,false,1,41.914616,-87.631717,POINT (-87.6317173661 41.9146162864),41.943155,-87.640698,POINT (-87.640698076 41.9431550855)
492146,67b2983bbaa9d0ab17127d10d174b03c271fd231,06/29/2024 05:30:00 AM,06/29/2024 06:15:00 AM,2754,27.300000,1,0,,,,35,62.500000,0,1.230000,63.730000,false,false,1,,,,41.835118,-87.618678,POINT (-87.6186777673 41.8351179863)
1351929,26bc6d4ffe9977e79e20e96d7e6680b603764016,06/25/2024 06:30:00 PM,06/25/2024 07:00:00 PM,1389,4.100000,1,1,17031081800,17031051400,8,5,15.000000,0,6.580000,21.580000,false,false,1,41.893216,-87.637844,POINT (-87.6378442095 41.8932163595),41.935749,-87.680980,POINT (-87.6809803011 41.9357494591)
6203235,76291bc365f5c34c8a9b4fa98b27f7048f0a8d7c,06/06/2024 02:45:00 PM,06/06/2024 03:00:00 PM,800,2.600000,1,1,17031831100,17031220901,21,22,10.000000,5,3.030000,18.030000,false,false,1,41.942859,-87.717504,POINT (-87.717503858 41.942859303),41.919182,-87.721249,POINT (-87.7212485554 41.919181737)
67316,3b40a810a686db3d2d68850b362e1adbabc6939f,06/30/2024 04:15:00 PM,06/30/2024 04:15:00 PM,374,2.300000,1,1,17031500200,17031490902,50,49,7.500000,0,2.600000,10.100000,true,false,1,41.700889,-87.600093,POINT (-87.600092686 41.7008887972),41.703280,-87.615326,POINT (-87.6153264942 41.7032802648)
2914006,f65e89d31d628e87b7e996868d0e5da20f916251,06/19/2024 06:15:00 PM,06/19/2024 06:30:00 PM,626,2.000000,1,1,17031160800,17031161100,16,16,12.500000,0,1.230000,13.730000,false,false,1,41.950212,-87.712814,POINT (-87.7128142315 41.9502120955),41.949876,-87.738142,POINT (-87.7381418906 41.9498764323)
135299,b0e0fa08e4dc26306a8c8ce00e261f707ca66dd6,06/30/2024 10:30:00 AM,06/30/2024 10:30:00 AM,642,1.700000,1,1,,,43,43,10.000000,0,1.230000,11.230000,false,false,1,41.761578,-87.572782,POINT (-87.5727819867 41.7615779081),41.761578,-87.572782,POINT (-87.5727819867 41.7615779081)
7470795,8a6058387f94ee48441249a663987d962c27c1c3,06/01/2024 12:45:00 PM,06/01/2024 01:30:00 PM,2917,10.600000,1,1,17031810400,17031241400,10,24,22.500000,4,4.590000,31.090000,false,false,1,41.980507,-87.826676,POINT (-87.8266761823 41.9805068217),41.906026,-87.675312,POINT (-87.6753116216 41.906025969)
3883320,e3b5dfa4a17ba22120c399498339b5accdc0fe5c,06/15/2024 02:30:00 PM,06/15/2024 02:45:00 PM,1085,5.100000,1,1,17031242600,17031310600,24,31,25.000000,0,2.650000,27.650000,true,true,3,41.900560,-87.694197,POINT (-87.6941973701 41.9005603836),41.856333,-87.659564,POINT (-87.6595642391 41.8563332167)
1920167,2354ec10f0aca686abdf5c6ff9ce89de400fa33e,06/23/2024 07:30:00 AM,06/23/2024 07:45:00 AM,932,6.900000,1,1,,,64,31,15.000000,4,1.230000,20.230000,false,false,1,41.779583,-87.768511,POINT (-87.768510849 41.7795828877),41.850266,-87.667569,POINT (-87.667569312 41.8502663663)
721801,dd938a2e0132952192dd38510cf3ab25ec918326,06/28/2024 12:30:00 PM,06/28/2024 12:45:00 PM,931,3.200000,1,1,17031280100,17031071400,28,7,20.000000,0,5.000000,25.000000,false,false,1,41.885300,-87.642808,POINT (-87.6428084655 41.8853000224),41.922083,-87.634156,POINT (-87.6341560931 41.922082541)
7089209,873dd5f8aaf7b90375eda91c6fee89b943c6b54e,06/02/2024 04:15:00 PM,06/02/2024 04:30:00 PM,581,2.500000,1,1,17031031900,17031030300,3,77,12.500000,0,2.880000,15.380000,false,false,1,41.963374,-87.670185,POINT (-87.6701845504 41.9633743823),41.994381,-87.672538,POINT (-87.672538401 41.9943810196)
7457315,d91af34a8c2ab5848e512735b13ae925605e4c6c,06/01/2024 01:30:00 PM,06/01/2024 01:45:00 PM,778,2.200000,1,1,17031842300,17031240900,24,24,12.500000,3,1.230000,16.730000,false,false,1,41.898306,-87.653614,POINT (-87.6536139825 41.8983058696),41.904712,-87.701885,POINT (-87.7018845586 41.9047120004)
3286206,e4d4c9a392389463356a8ee36e57ce64cf13e923,06/18/2024 01:30:00 AM,06/18/2024 01:45:00 AM,633,2.000000,1,1,,,31,33,12.500000,0,1.230000,13.730000,false,false,1,41.850266,-87.667569,POINT (-87.667569312 41.8502663663),41.857184,-87.620335,POINT (-87.6203346241 41.8571838585)
5576246,9a361cbb147d23325e14b57b20cd03ba4efe4a82,06/08/2024 06:30:00 PM,06/08/2024 06:45:00 PM,1142,5.700000,1,1,17031821900,17031500100,,50,10.000000,0,6.430000,16.430000,false,false,1,,,,41.714675,-87.594933,POINT (-87.5949330919 41.7146749464)
6348465,8aff9713373120f92969e3d599c075b4421737a4,06/05/2024 09:45:00 PM,06/05/2024 10:00:00 PM,1340,15.100000,1,1,17031081403,17031490800,8,49,20.000000,5,3.800000,28.800000,true,false,1,41.890922,-87.618868,POINT (-87.6188683546 41.8909220259),41.710716,-87.615285,POINT (-87.6152853223 41.7107155901)
1698840,2b6caa8f4493e73107b45673f0e3fed353aabf8e,06/24/2024 07:15:00 AM,06/24/2024 07:15:00 AM,645,3.200000,1,1,17031839700,17031841000,60,33,10.000000,6,8.450000,24.450000,false,false,1,41.832937,-87.653583,POINT (-87.6535834197 41.8329371807),41.849247,-87.624135,POINT (-87.6241352979 41.8492467545)
5324731,7d2754f77fb8c380b4c24a9b357c75621cc6fe54,06/09/2024 02:45:00 PM,06/09/2024 02:45:00 PM,771,1.700000,1,1,17031081800,17031080202,8,8,10.000000,3,2.010000,15.010000,false,false,1,41.893216,-87.637844,POINT (-87.6378442095 41.8932163595),41.905858,-87.630865,POINT (-87.6308650266 41.9058577688)
3115918,03339c12f9a9dea9ccbfc4fc4e072f3978b1266a,06/18/2024 08:15:00 PM,06/18/2024 08:45:00 PM,1489,21.500000,1,1,17031980000,,76,,45.000000,10,7.190000,62.190000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),,,
3249522,65bebac0230566a1183ee268066a0e7ece3d33cf,06/18/2024 08:45:00 AM,06/18/2024 08:45:00 AM,423,1.600000,1,1,17031410800,17031836200,41,41,10.000000,3,1.960000,14.960000,false,false,1,41.797965,-87.589607,POINT (-87.5896070309 41.7979652088),41.790469,-87.601285,POINT (-87.6012851221 41.7904693995)
4178293,22c324b09dcc6c525450667d2b92366992b5e61d,06/14/2024 03:15:00 PM,06/14/2024 03:30:00 PM,1132,5.200000,1,1,,,35,28,10.000000,0,5.530000,15.530000,false,false,1,41.835118,-87.618678,POINT (-87.6186777673 41.8351179863),41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
1049583,13ab2b6eb7f4584f66102373f1a1f1280d597737,06/27/2024 04:15:00 AM,06/27/2024 04:30:00 AM,1144,9.500000,1,1,,,77,32,17.500000,0,1.230000,18.730000,false,false,1,41.986712,-87.663416,POINT (-87.6634164054 41.9867117999),41.878866,-87.625192,POINT (-87.6251921424 41.8788655841)
925603,b6a7c007c3c1478d429dc3d1ce41701a5ce5c463,06/27/2024 04:15:00 PM,06/27/2024 05:00:00 PM,2201,26.300000,1,1,,,,32,30.000000,0,11.060000,41.060000,false,false,1,,,,41.878866,-87.625192,POINT (-87.6251921424 41.8788655841)
4825783,3ebfde30c4673d699a929a5db43d39e5d2a77628,06/11/2024 07:45:00 PM,06/11/2024 08:00:00 PM,999,3.300000,1,1,17031832300,17031063200,22,6,7.500000,0,2.570000,10.070000,false,false,1,41.919225,-87.671446,POINT (-87.671445766 41.9192250505),41.938391,-87.638575,POINT (-87.6385749205 41.9383912577)
2116602,e4b46c439ae467d8c3cf26b3d782328b009631e7,06/22/2024 05:15:00 PM,06/22/2024 05:30:00 PM,980,2.200000,1,1,17031833000,17031081500,28,8,10.000000,3,4.460000,17.460000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.892508,-87.626215,POINT (-87.6262149064 41.8925077809)
2888100,1caa71387704d0f36e11327e90fd01419fef3cb7,06/19/2024 08:15:00 PM,06/19/2024 08:45:00 PM,1806,16.000000,1,1,,,,28,25.000000,8,1.230000,34.230000,false,false,1,,,,41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
4445222,d83f31744bc05f5bb8db3110d4f69617041bb6ec,06/13/2024 02:00:00 PM,06/13/2024 02:45:00 PM,2793,13.900000,1,1,17031832100,17031980000,6,76,37.500000,0,6.230000,43.730000,false,false,1,41.952823,-87.653244,POINT (-87.6532439924 41.9528229157),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
5911513,f1b81bcbeabbd3888f5bff47dfdaf8a44d78d048,06/07/2024 05:30:00 PM,06/07/2024 06:30:00 PM,3704,17.700000,1,1,17031081201,17031980000,8,76,42.500000,0,15.050000,57.550000,false,false,1,41.899156,-87.626211,POINT (-87.6262105324 41.8991556134),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
2637325,94c027113808cf57116e17c73ea35c95466c904d,06/20/2024 09:00:00 PM,06/20/2024 09:15:00 PM,996,4.800000,1,1,17031040201,17031242500,4,24,12.500000,5,1.230000,18.730000,false,false,1,41.972581,-87.694001,POINT (-87.6940010612 41.9725808001),41.899446,-87.689319,POINT (-87.6893191901 41.8994457693)
2070331,8fca6a7461acbfcca22f69d6823824cd7c45d026,06/22/2024 07:30:00 PM,06/22/2024 07:45:00 PM,815,1.400000,1,1,17031320100,17031833000,32,28,12.500000,0,1.230000,13.730000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
6253901,03a75aced0c3e0c696758600b85aa99f7dd5db6d,06/06/2024 10:30:00 AM,06/06/2024 10:45:00 AM,1459,10.600000,1,1,17031839100,17031010400,32,1,22.500000,6,5.330000,33.830000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),42.004765,-87.659122,POINT (-87.659122427 42.004764559)
6469767,0dedad873604eeceba45bdf2e7ac8939c71af8fb,06/05/2024 12:15:00 PM,06/05/2024 01:00:00 PM,3071,18.200000,1,1,17031980000,17031320100,76,32,40.000000,9,7.980000,56.980000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.884987,-87.620993,POINT (-87.6209929134 41.8849871918)
3146606,c2690e150fba82bfce55d7d2c927b54c5a8532e9,06/18/2024 05:45:00 PM,06/18/2024 05:45:00 PM,502,1.200000,1,1,,,7,6,12.500000,0,1.230000,13.730000,false,false,1,41.922686,-87.649489,POINT (-87.6494887289 41.9226862843),41.944227,-87.655998,POINT (-87.6559981815 41.9442266014)
2084426,089fd8c890d455edb35b03502fc7b30e58dd08fa,06/22/2024 07:00:00 PM,06/22/2024 07:15:00 PM,985,3.100000,1,1,17031320100,17031838100,32,28,10.000000,3,8.200000,21.200000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.878667,-87.671654,POINT (-87.6716536214 41.8786674201)
2734331,547a125c3479a2783e0be1585464e646155cf037,06/20/2024 02:15:00 PM,06/20/2024 03:00:00 PM,2806,11.900000,1,1,,,33,,27.500000,10,8.820000,46.320000,false,false,1,41.857184,-87.620335,POINT (-87.6203346241 41.8571838585),,,
495129,f5c434c4479c4f05ef0fde42842c6d10ad0b58da,06/29/2024 04:30:00 AM,06/29/2024 04:45:00 AM,1379,15.200000,1,1,,,24,76,37.500000,7,12.460000,56.960000,false,false,1,41.901207,-87.676356,POINT (-87.6763559892 41.9012069941),41.980264,-87.913625,POINT (-87.913624596 41.9802643146)
2785584,b4d507bac0d1275eee01bc71849b49cdff1e5d19,06/20/2024 09:45:00 AM,06/20/2024 10:15:00 AM,2111,12.700000,1,1,17031980100,17031081403,56,8,42.500000,9,14.490000,65.990000,false,false,1,41.785999,-87.750934,POINT (-87.7509342894 41.785998518),41.890922,-87.618868,POINT (-87.6188683546 41.8909220259)
2653390,bab15b24bcd07ed78f082487ff31023631016df8,06/20/2024 07:45:00 PM,06/20/2024 08:00:00 PM,713,3.400000,1,1,,,26,28,27.500000,0,1.230000,28.730000,false,false,1,41.878594,-87.730232,POINT (-87.7302324284 41.8785943576),41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
3743625,754cda56043d04e355318488bce44aae57e1eb77,06/15/2024 10:30:00 PM,06/15/2024 10:30:00 PM,340,1.400000,1,1,17031061901,17031831900,6,6,17.500000,0,1.230000,18.730000,false,false,1,41.943237,-87.643471,POINT (-87.6434709559 41.9432371225),41.945170,-87.668794,POINT (-87.6687944391 41.9451704528)
331822,a8f0df3db675b8bbd5581c428d418cfc22189371,06/29/2024 06:15:00 PM,06/29/2024 06:15:00 PM,790,3.500000,1,1,,,32,60,12.500000,1,4.910000,18.410000,false,false,1,41.878866,-87.625192,POINT (-87.6251921424 41.8788655841),41.836150,-87.648788,POINT (-87.6487879519 41.8361501547)
4122118,4ab80a1bfb57fd84102ef0d50f653677eeb22ed0,06/14/2024 06:45:00 PM,06/14/2024 07:00:00 PM,526,4.400000,1,1,17031390400,17031841000,39,33,17.500000,0,1.230000,18.730000,false,false,1,41.805925,-87.604059,POINT (-87.6040586249 41.8059249688),41.849247,-87.624135,POINT (-87.6241352979 41.8492467545)
5050681,399176987b55849f008966d1805eaa307a03b36b,06/10/2024 06:30:00 PM,06/10/2024 06:45:00 PM,1413,6.800000,0,0,,,,1,12.500000,0,3.890000,16.390000,false,false,1,,,,42.009623,-87.670167,POINT (-87.6701668569 42.0096228806)
794642,b561249d5a51eeae610d0f8be266d86cf926138d,06/28/2024 06:00:00 AM,06/28/2024 06:00:00 AM,541,2.600000,1,1,,,61,58,7.500000,0,3.500000,11.000000,false,false,1,41.809018,-87.659167,POINT (-87.6591665992 41.8090182499),41.817366,-87.698861,POINT (-87.6988607973 41.8173662079)
7045775,bb8deb459e4105fe4aad1e9a84a72a19b248e91c,06/02/2024 07:15:00 PM,06/02/2024 07:30:00 PM,548,1.500000,1,1,17031081202,17031071400,8,7,7.500000,0,1.230000,8.730000,false,false,1,41.902788,-87.626146,POINT (-87.6261455896 41.9027880476),41.922083,-87.634156,POINT (-87.6341560931 41.922082541)
225912,b594aa57ce8f8802c4c8d478afc34acfbef193d8,06/29/2024 11:45:00 PM,06/30/2024 12:00:00 AM,949,3.800000,1,1,17031070400,17031081403,7,8,12.500000,3,4.770000,20.270000,false,false,1,41.928967,-87.656157,POINT (-87.6561568309 41.9289672664),41.890922,-87.618868,POINT (-87.6188683546 41.8909220259)
3317328,8fac8655e34c1452df84cba4de6157f62bda0a64,06/17/2024 08:45:00 PM,06/17/2024 08:45:00 PM,457,2.300000,1,1,,,25,19,10.000000,0,2.920000,12.920000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.927261,-87.765502,POINT (-87.7655016086 41.9272609555)
4717052,fc38e80c6c986a897f31382a3cac9dc6b162a2b4,06/12/2024 10:30:00 AM,06/12/2024 10:45:00 AM,591,2.200000,1,1,,,29,27,10.000000,0,1.230000,11.230000,false,false,1,41.860190,-87.717220,POINT (-87.7172201 41.8601900192),41.878914,-87.705897,POINT (-87.7058971305 41.8789144956)
929269,9826b8e6996ceb7e87b17e2f7467e8f8177a14be,06/27/2024 04:00:00 PM,06/27/2024 04:15:00 PM,1007,2.600000,1,1,17031020801,17031031700,2,3,10.000000,0,3.210000,13.210000,false,false,1,41.986809,-87.694415,POINT (-87.6944151909 41.9868086263),41.965446,-87.663196,POINT (-87.6631958495 41.9654457842)
7067508,b55a3687cf3cbe9f0dcad473f3f112d7b3403b35,06/02/2024 05:45:00 PM,06/02/2024 05:45:00 PM,489,2.300000,1,1,17031835600,17031411200,37,41,7.500000,2,3.990000,13.490000,false,false,1,41.801823,-87.632245,POINT (-87.632245255 41.8018227527),41.790567,-87.594015,POINT (-87.5940154442 41.7905666284)
3334947,38d6a451e07e2ee50133c69853905ffac93b09f1,06/17/2024 07:00:00 PM,06/17/2024 07:30:00 PM,1093,7.900000,1,1,17031839100,17031031400,32,3,12.500000,0,6.290000,18.790000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.962179,-87.645379,POINT (-87.6453787624 41.962178629)
1355053,44cf7bbbb74811278d427d9677c62160b5fba122,06/25/2024 06:15:00 PM,06/25/2024 06:45:00 PM,1994,6.100000,1,1,17031330100,17031832600,33,7,20.000000,0,5.010000,25.010000,false,false,1,41.859350,-87.617358,POINT (-87.6173580061 41.859349715),41.914747,-87.654007,POINT (-87.6540070286 41.9147473049)
3920831,b8ebd9fa464942a410eabe174051f819e54c5801,06/15/2024 12:00:00 PM,06/15/2024 12:00:00 PM,339,1.200000,1,1,17031061800,17031063302,6,6,5.000000,0,2.020000,7.020000,false,false,1,41.946490,-87.647114,POINT (-87.647113634 41.946489764),41.934762,-87.639854,POINT (-87.6398538587 41.9347624564)
1665300,21c3011d9e6ae376a19bc52cacaa3173aedf8a45,06/24/2024 10:15:00 AM,06/24/2024 10:15:00 AM,511,2.700000,1,1,17031839100,17031838200,32,28,7.500000,0,4.390000,11.890000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.870415,-87.675086,POINT (-87.6750856208 41.8704150003)
2853033,3f01614d4839a0c506bef83142f0618383895e24,06/19/2024 11:15:00 PM,06/19/2024 11:45:00 PM,1502,15.400000,1,1,17031980000,17031070101,76,7,27.500000,0,6.230000,33.730000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.929263,-87.635891,POINT (-87.6358909539 41.9292629902)
6248614,eb061a20da6fce706604de0e013f3dc8ff35192d,06/06/2024 10:45:00 AM,06/06/2024 10:45:00 AM,171,0.700000,1,1,17031242300,17031240500,24,24,5.000000,0,1.230000,6.230000,false,false,1,41.899507,-87.679600,POINT (-87.6796002867 41.8995065476),41.911972,-87.683643,POINT (-87.6836429218 41.9119723006)
4564787,ba4def821b888fb94e4c2ce03ad4954607eba463,06/12/2024 11:00:00 PM,06/12/2024 11:15:00 PM,919,6.600000,0,0,,,54,75,10.000000,0,5.350000,15.350000,false,false,1,41.660136,-87.602848,POINT (-87.60284764 41.6601360507),41.689730,-87.669054,POINT (-87.6690544032 41.6897299145)
3020728,8a8bf65a7628ee41b3a0da5cdade1c09f52c8e99,06/19/2024 10:00:00 AM,06/19/2024 10:45:00 AM,2254,9.300000,1,1,17031660600,17031243400,66,24,15.000000,0,4.710000,19.710000,false,false,1,41.777287,-87.693341,POINT (-87.693341249 41.7772872248),41.892537,-87.659864,POINT (-87.6598643178 41.8925368719)
3524941,31b56bb74d72f355c34bb4999323870374e5c4f4,06/16/2024 08:15:00 PM,06/16/2024 08:15:00 PM,397,2.200000,1,1,,,33,31,17.500000,0,4.730000,22.230000,false,false,1,41.857184,-87.620335,POINT (-87.6203346241 41.8571838585),41.850266,-87.667569,POINT (-87.667569312 41.8502663663)
